Map Name,Team 1 Name,Team 2 Name,Team 1 Score,Team 2 Score,Team 1 Attacking Wins,Team 2 Attacking Wins,Team 1 Agents,Team 2 Agents
Haven,Sengoku Gaming,NOEZ FOXX,13,11,10,9,"Breach,Cypher,Sova,Omen,Neon","Cypher,Sova,Omen,Neon,Iso"
Ascent,RIDDLE ORDER,FAV gaming,14,12,7,6,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Bind,REJECT,CREST GAMING Zst,10,13,3,4,"Cypher,Brimstone,Neon,Fade,Vyse","Raze,Cypher,Brimstone,KAY/O,Fade"
Ascent,Alternate Realities,DUPG Esports,13,10,6,5,"Sova,Killjoy,Phoenix,Omen,Jett","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,esports team αD,BLUE BEES.ESP,10,13,5,6,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,Sengoku Gaming,NOEZ FOXX,11,13,6,7,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Omen,Neon,Iso,Vyse"
Pearl,RIDDLE ORDER,FAV gaming,11,13,4,5,"Reyna,Astra,Chamber,Neon,Fade","Breach,Cypher,Sova,Astra,Neon"
Split,Delight,IGZIST,13,3,3,2,"Raze,Skye,Astra,Deadlock,Vyse","Breach,Raze,Astra,Neon,Vyse"
Abyss,RRX,AXELERATE,13,0,12,0,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Omen,Jett,Astra,KAY/O"
Sunset,Striderz,ASNA,13,4,10,2,"Breach,Cypher,Omen,Neon,Fade","Omen,Chamber,Neon,Fade,Vyse"
Sunset,RIDDLE ORDER,FAV gaming,13,10,7,6,"Cypher,Sova,Omen,KAY/O,Neon","Breach,Cypher,Sova,Omen,Neon"
Haven,Alternate Realities,DUPG Esports,10,13,5,7,"Cypher,Sova,Phoenix,Omen,Jett","Breach,Sova,Killjoy,Omen,Jett"
Haven,Delight,IGZIST,9,13,5,6,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Bind,RRX,AXELERATE,13,6,8,2,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Cypher,Viper,Brimstone,Skye"
Abyss,Striderz,ASNA,13,9,6,5,"Omen,Jett,Yoru,Astra,Gekko","Sova,Omen,Yoru,Astra,Iso"
Sunset,BC SWELL,Team SEIBI,13,10,8,6,"Omen,Jett,Neon,Fade,Clove","Breach,Cypher,Omen,Neon,Fade"
Pearl,Striderz,ASNA,7,13,2,7,"Killjoy,Astra,KAY/O,Neon,Fade","Yoru,Astra,Neon,Fade,Harbor"
Haven,RRX,AXELERATE,12,14,8,9,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Abyss,BC SWELL,Team SEIBI,13,3,2,1,"Sova,Omen,Astra,Neon,Iso","Cypher,Sova,Omen,Jett,KAY/O"
Sunset,Delight,IGZIST,13,7,5,4,"Breach,Cypher,Sova,Omen,Neon","Cypher,Sova,Omen,KAY/O,Neon"
Split,YFP,Blue Otter,13,10,4,2,"Breach,Raze,Cypher,Skye,Astra","Raze,Cypher,Viper,Skye,Astra"
Split,FUSION,Six Karma,6,13,0,6,"Raze,Omen,Jett,Skye,Deadlock","Breach,Cypher,Astra,KAY/O,Neon"
Sunset,YFP,Blue Otter,13,10,5,3,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Abyss,THE 7,Grêmio Esports,13,5,2,1,"Cypher,Sova,Jett,Astra,KAY/O","Cypher,Sova,Omen,Jett,Astra"
Haven,FUSION,Six Karma,12,14,8,9,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Ascent,YFP,Blue Otter,9,13,3,6,"Cypher,Sova,Omen,Jett,Deadlock","Cypher,Sova,Omen,Yoru,Deadlock"
Sunset,FUSION,Six Karma,13,11,4,3,"Cypher,Sova,Omen,Neon,Deadlock","Cypher,Sova,Omen,KAY/O,Neon"
Pearl,THE 7,Grêmio Esports,13,11,7,6,"Sova,Killjoy,Astra,KAY/O,Neon","Killjoy,Astra,KAY/O,Neon,Fade"
Abyss,YFP,SaD Esports,13,9,5,2,"Cypher,Sova,Jett,Astra,KAY/O","Cypher,Sova,Viper,Yoru,Astra"
Bind,FUSION,Six Karma,13,11,7,6,"Raze,Brimstone,Sage,Skye,Deadlock","Viper,Brimstone,Yoru,Fade,Gekko"
Split,TotalePRO,Stellae Gaming,11,13,4,5,"Breach,Raze,Cypher,Omen,Yoru","Raze,Viper,Omen,Jett,Skye"
Sunset,Nightblood Gaming,RANKERS,8,13,3,7,"Breach,Cypher,Omen,Neon,Fade","Cypher,Sova,Yoru,Iso,Clove"
Sunset,YFP,SaD Esports,13,10,7,6,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Ascent,FUSION,Six Karma,7,13,5,10,"Cypher,Sova,Omen,Jett,Deadlock","Cypher,Sova,Omen,Jett,KAY/O"
Ascent,Winthrop University,Blue Otter,12,14,8,9,"Cypher,Sova,Reyna,Omen,Jett","Cypher,Sova,Omen,Yoru,Deadlock"
Haven,TotalePRO,Stellae Gaming,13,15,8,9,"Cypher,Sova,Omen,Yoru,Iso","Breach,Cypher,Sova,Omen,Neon"
Bind,Nightblood Gaming,RANKERS,9,13,7,8,"Viper,Brimstone,Skye,Neon,Deadlock","Cypher,Skye,Yoru,Iso,Clove"
Haven,YFP,SaD Esports,11,13,4,5,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Sunset,Winthrop University,Blue Otter,9,13,5,6,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Abyss,TotalePRO,Stellae Gaming,13,10,8,7,"Sova,Omen,Jett,Yoru,Astra","Sova,Omen,Jett,Astra,KAY/O"
Ascent,Team IAM,Nongshim RedForce,4,13,2,3,"Omen,KAY/O,Neon,Fade,Vyse","Sova,Omen,Jett,Yoru,Astra"
Haven,esports team αD,Striderz,13,8,5,4,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Sunset,RIDDLE ORDER,BC SWELL,13,8,8,4,"Cypher,Sova,Omen,KAY/O,Neon","Omen,Jett,Neon,Fade,Clove"
Haven,Team IAM,Nongshim RedForce,10,13,6,7,"Breach,Cypher,Sova,Omen,Neon","Cypher,Sova,Omen,Yoru,Iso"
Pearl,RIDDLE ORDER,BC SWELL,13,2,10,0,"Sova,Killjoy,Astra,KAY/O,Neon","Sova,Astra,KAY/O,Chamber,Neon"
Haven,REJECT,Delight,7,13,4,9,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Bind,Reckoning Esports,Xcrew Esports,13,9,6,3,"Raze,Cypher,Brimstone,Skye,Gekko","Raze,Cypher,Brimstone,Skye,Yoru"
Split,esports team αD,Striderz,10,13,5,6,"Raze,Cypher,Omen,Jett,Skye","Raze,Cypher,Viper,Omen,Skye"
Haven,Reckoning Esports,Xcrew Esports,13,3,4,3,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Split,REJECT,Delight,5,13,1,2,"Raze,Cypher,Omen,Skye,Vyse","Raze,Skye,Astra,Deadlock,Vyse"
Ascent,RIDDLE ORDER,BC SWELL,11,13,5,6,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Haven,Dplus Esports,SLT Seongam,13,15,8,9,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Abyss,esports team αD,Striderz,13,11,7,6,"Cypher,Sova,Omen,Jett,Clove","Omen,Jett,Yoru,Astra,Gekko"
Split,Sengoku Gaming,RRX,7,13,1,6,"Breach,Raze,Cypher,Omen,Skye","Breach,Raze,Viper,Omen,Fade"
Split,RIVAL,Amigos Esports,13,7,9,4,"Raze,Cypher,Viper,Omen,Skye","Raze,Cypher,Omen,Skye,Neon"
Sunset,Dplus Esports,SLT Seongam,4,13,4,5,"Cypher,Sova,Omen,KAY/O,Neon","Breach,Cypher,Sova,Omen,Neon"
Ascent,CREST GAMING Zst,IGZIST,13,15,5,6,"Cypher,Sova,Omen,Jett,Deadlock","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,Sengoku Gaming,RRX,8,13,4,5,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Abyss,FAV gaming,Team SEIBI,15,17,6,7,"Sova,Omen,Jett,Astra,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Bind,BLUE BEES.ESP,ASNA,13,10,6,5,"Cypher,Brimstone,Skye,Neon,Deadlock","Raze,Yoru,Astra,Fade,Clove"
Bind,RIVAL,Amigos Esports,13,2,3,2,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Cypher,Viper,Brimstone,Skye"
Bind,FAV gaming,Team SEIBI,13,2,10,0,"Breach,Yoru,Astra,Neon,Fade","Raze,Viper,Astra,Fade,Gekko"
Abyss,CREST GAMING Zst,IGZIST,13,9,4,3,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Omen,Yoru,Astra"
Abyss,Dplus Esports,SLT Seongam,13,8,6,5,"Sova,Killjoy,Omen,Yoru,Clove","Cypher,Sova,Omen,Jett,Harbor"
Ascent,BLUE BEES.ESP,ASNA,6,13,4,5,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,NOEZ FOXX,AXELERATE,13,10,8,6,"Omen,Yoru,KAY/O,Neon,Vyse","Sova,Phoenix,Sage,Omen,Clove"
Sunset,FAV gaming,Team SEIBI,10,13,4,6,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Omen,Neon,Fade"
Abyss,BLUE BEES.ESP,ASNA,13,5,4,3,"Cypher,Sova,Jett,Astra,KAY/O","Sova,Omen,Yoru,Astra,Iso"
Ascent,NOEZ FOXX,AXELERATE,13,2,10,0,"Sova,Omen,Neon,Iso,Vyse","Sova,Killjoy,Omen,Jett,KAY/O"
Split,CREST GAMING Zst,IGZIST,9,13,1,4,"Raze,Cypher,Viper,Omen,Skye","Breach,Raze,Astra,Neon,Vyse"
Pearl,Funhavers,SaD Esports,5,13,3,10,"Sova,Killjoy,Astra,KAY/O,Neon","Cypher,Sova,Astra,KAY/O,Neon"
Split,YFP,RANKERS,2,13,2,3,"Raze,Viper,Skye,Astra,Vyse","Cypher,Viper,Yoru,Iso,Clove"
Sunset,Antares Esports,Six Karma,8,13,3,4,"Cypher,Sova,Omen,KAY/O,Neon","Cypher,Sova,Omen,KAY/O,Neon"
Ascent,TSM,Blue Otter,9,13,3,6,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Omen,Yoru,Deadlock"
Haven,Funhavers,SaD Esports,9,13,3,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Ascent,Winthrop University,Nightblood Gaming,10,13,3,5,"Cypher,Sova,Omen,Jett,Deadlock","Cypher,Sova,Omen,Yoru,Deadlock"
Ascent,YFP,RANKERS,13,8,7,3,"Cypher,Sova,Omen,Jett,Deadlock","Cypher,Sova,Jett,Yoru,Clove"
Ascent,Antares Esports,Six Karma,3,13,3,4,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Sunset,YFP,RANKERS,5,13,5,6,"Breach,Cypher,Sova,Omen,Neon","Cypher,Sova,Yoru,Iso,Clove"
Bind,TSM,Blue Otter,8,13,6,7,"Raze,Viper,Brimstone,Skye,Deadlock","Raze,Viper,Brimstone,Skye,Gekko"
Abyss,Winthrop University,Nightblood Gaming,11,13,3,4,"Cypher,Sova,Jett,Astra,Gekko","Cypher,Sova,Omen,Yoru,Vyse"
Sunset,Funhavers,SaD Esports,13,11,4,3,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Split,E-Xolos LAZER,FUSION,13,2,10,0,"Breach,Raze,Cypher,Omen,Skye","Raze,Sage,Omen,Skye,Deadlock"
Sunset,RANKERS,Blue Otter,13,7,4,3,"Cypher,Sova,Yoru,Neon,Clove","Breach,Sova,Sage,Omen,Neon"
Haven,E-Xolos LAZER,FUSION,13,8,7,6,"Breach,Cypher,Sova,Omen,Neon","Cypher,Sova,Omen,Jett,KAY/O"
Bind,Winthrop University,Funhavers,13,11,10,9,"Raze,Viper,Brimstone,Skye,Deadlock","Raze,Cypher,Omen,Yoru,Deadlock"
Ascent,YFP,TSM,13,11,5,4,"Cypher,Sova,Omen,Jett,Deadlock","Cypher,Sova,Omen,Jett,KAY/O"
Pearl,SaD Esports,Nightblood Gaming,5,13,3,4,"Cypher,Sova,Astra,KAY/O,Neon","Killjoy,Astra,KAY/O,Neon,Fade"
Bind,E-Xolos LAZER,FUSION,6,13,3,4,"Raze,Brimstone,Skye,KAY/O,Vyse","Raze,Brimstone,Sage,Skye,Deadlock"
Ascent,RANKERS,Blue Otter,16,14,7,6,"Cypher,Sova,Jett,Yoru,Clove","Cypher,Sova,Omen,Yoru,Deadlock"
Pearl,Winthrop University,Funhavers,13,11,7,6,"Sova,Astra,KAY/O,Chamber,Neon","Sova,Killjoy,Astra,KAY/O,Neon"
Sunset,YFP,TSM,13,7,7,2,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Omen,Neon,Fade"
Haven,RANKERS,Blue Otter,7,13,5,6,"Cypher,Sova,Yoru,Neon,Clove","Breach,Cypher,Sova,Omen,Neon"
Bind,SaD Esports,Nightblood Gaming,9,13,5,8,"Raze,Cypher,Viper,Brimstone,Skye","Viper,Brimstone,Skye,Neon,Deadlock"
Sunset,Winthrop University,Funhavers,6,13,4,5,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Haven,RIVAL,Asterisk (IN),13,7,4,3,"Breach,Cypher,Sova,Omen,Neon","Cypher,Sova,Reyna,Omen,Jett"
Ascent,RIVAL,Asterisk (IN),13,11,6,5,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Jett,KAY/O,Clove"
Sunset,True Rippers,DUPG Esports,13,5,7,0,"Cypher,Sova,Sage,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Bind,True Rippers,DUPG Esports,9,13,2,5,"Raze,Brimstone,Skye,Gekko,Clove","Raze,Cypher,Brimstone,Skye,Fade"
Sunset,fOu Clan,SHERPA,13,9,6,5,"Cypher,Sova,Omen,KAY/O,Neon","Cypher,Sova,Omen,Neon,Iso"
Split,CREST GAMING Zst,Delight,14,16,9,10,"Raze,Cypher,Viper,Omen,Skye","Raze,Skye,Astra,Deadlock,Vyse"
Pearl,BLUE BEES.ESP,Striderz,14,16,7,8,"Sova,Killjoy,Jett,Astra,KAY/O","Killjoy,Astra,KAY/O,Neon,Fade"
Pearl,True Rippers,DUPG Esports,15,13,4,3,"Sova,Killjoy,Jett,Astra,Chamber","Breach,Killjoy,Astra,Neon,Fade"
Pearl,fOu Clan,SHERPA,13,7,9,4,"Astra,Neon,Fade,Deadlock,Vyse","Sova,Killjoy,Phoenix,Jett,Astra"
Sunset,NOEZ FOXX,RRX,10,13,3,4,"Omen,Yoru,KAY/O,Neon,Vyse","Cypher,Sova,Omen,KAY/O,Neon"
Sunset,CREST GAMING Zst,Delight,13,8,5,4,"Breach,Raze,Cypher,Brimstone,KAY/O","Breach,Cypher,Sova,Omen,Neon"
Abyss,FAV gaming,BC SWELL,6,13,3,4,"Sova,Omen,Jett,Astra,KAY/O","Sova,Omen,Astra,Neon,Iso"
Haven,BLUE BEES.ESP,Striderz,12,14,7,8,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Haven,NOEZ FOXX,RRX,13,6,5,4,"Cypher,Sova,Omen,Neon,Iso","Breach,Cypher,Sova,Omen,Neon"
Bind,CREST GAMING Zst,Delight,10,13,3,4,"Raze,Cypher,Brimstone,KAY/O,Fade","Brimstone,Yoru,Neon,Fade,Clove"
Bind,Reckoning Esports,Alternate Realities,13,2,11,1,"Raze,Cypher,Brimstone,Skye,Gekko","Raze,Cypher,Brimstone,Jett,Skye"
Ascent,URACHACHA,CRG,7,13,3,8,"Cypher,Sova,Omen,Yoru,Deadlock","Phoenix,Brimstone,Neon,Fade,Harbor"
Pearl,FAV gaming,BC SWELL,9,13,4,7,"Breach,Cypher,Sova,Astra,Neon","Sova,Astra,KAY/O,Chamber,Neon"
Abyss,BLUE BEES.ESP,Striderz,13,5,4,3,"Cypher,Sova,Jett,Astra,KAY/O","Omen,Jett,Yoru,Astra,Gekko"
Abyss,NOEZ FOXX,RRX,13,15,6,7,"Cypher,Sova,Yoru,Astra,Neon","Cypher,Sova,Omen,Jett,KAY/O"
Bind,URACHACHA,CRG,6,13,3,4,"Raze,Cypher,Brimstone,Skye,Yoru","Cypher,Brimstone,Neon,Fade,Deadlock"
Haven,REJECT,IGZIST,8,13,5,9,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Bind,FAV gaming,BC SWELL,13,9,6,3,"Breach,Yoru,Astra,Neon,Fade","Raze,Cypher,Viper,Brimstone,Skye"
Haven,Reckoning Esports,Alternate Realities,13,9,8,7,"Breach,Cypher,Sova,Omen,Neon","Sova,Killjoy,Phoenix,Omen,Jett"
Ascent,esports team αD,ASNA,13,7,7,2,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Split,URACHACHA,CRG,13,8,6,2,"Raze,Cypher,Omen,Skye,Clove","Raze,Cypher,Omen,Fade,Deadlock"
Ascent,Sengoku Gaming,AXELERATE,13,9,7,4,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,REJECT,IGZIST,10,13,4,5,"Cypher,Sova,Omen,Yoru,Neon","Cypher,Sova,Omen,KAY/O,Neon"
Split,RIDDLE ORDER,Team SEIBI,13,3,9,0,"Raze,Viper,Omen,Jett,Skye","Breach,Raze,Cypher,Omen,Neon"
Split,Sengoku Gaming,AXELERATE,13,7,6,1,"Breach,Raze,Cypher,Omen,Skye","Breach,Raze,Cypher,Omen,Skye"
Abyss,esports team αD,ASNA,16,14,7,6,"Cypher,Sova,Omen,Jett,Clove","Sova,Omen,Yoru,Astra,Iso"
Sunset,RIDDLE ORDER,Team SEIBI,13,4,5,4,"Cypher,Sova,Omen,KAY/O,Neon","Breach,Cypher,Omen,Neon,Fade"
Split,REJECT,IGZIST,13,5,5,4,"Raze,Cypher,Omen,Skye,Vyse","Breach,Raze,Astra,Neon,Vyse"
Bind,Six Karma,FUSION,4,13,3,4,"Viper,Yoru,Astra,Fade,Gekko","Raze,Brimstone,Sage,Skye,Deadlock"
Ascent,Six Karma,FUSION,9,13,2,5,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,Deadlock"
Haven,E-Xolos LAZER,Antares Esports,13,5,3,2,"Breach,Cypher,Sova,Omen,Neon","Cypher,Sova,Omen,Yoru,Iso"
Ascent,E-Xolos LAZER,Antares Esports,13,3,4,3,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Abyss,Nongshim RedForce,SHERPA,13,10,6,5,"Sova,Omen,Jett,Yoru,Astra","Sova,Omen,Jett,Yoru,Astra"
Split,JiJieHao Bonkers,FOCUSGG,13,8,4,3,"Raze,Cypher,Viper,Omen,Skye","Breach,Raze,Astra,Neon,Vyse"
Bind,Nongshim RedForce,SHERPA,13,5,4,3,"Cypher,Sova,Yoru,Astra,Iso","Raze,Cypher,Brimstone,Skye,Deadlock"
Abyss,JiJieHao Bonkers,FOCUSGG,15,13,6,5,"Sova,Omen,Jett,Yoru,Astra","Cypher,Sova,Omen,Neon,Clove"
Sunset,Team IAM,fOu Clan,13,1,2,1,"Cypher,Omen,KAY/O,Neon,Fade","Cypher,Sova,Omen,KAY/O,Neon"
Sunset,JiJieHao Bonkers,FOCUSGG,3,13,0,9,"Breach,Cypher,Omen,Neon,Fade","Breach,Raze,Cypher,Omen,Neon"
Ascent,Team IAM,fOu Clan,13,3,4,3,"Omen,KAY/O,Neon,Fade,Vyse","Cypher,Omen,Yoru,Fade,Deadlock"
Haven,JiJieHao Bonkers,FOCUSGG,13,10,7,6,"Breach,Cypher,Sova,Omen,Neon","Breach,Sova,Killjoy,Neon,Clove"
Pearl,TBK Esports,SAGAZ,13,4,8,0,"Sova,Killjoy,Jett,Astra,KAY/O","Astra,KAY/O,Neon,Fade,Vyse"
Abyss,TBK Esports,SAGAZ,10,13,2,4,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Jett,Astra,KAY/O,Vyse"
Haven,TBK Esports,SAGAZ,13,7,6,5,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Bind,Team Liquid Brazil,Stellae Gaming,5,13,5,6,"Raze,Cypher,Viper,Brimstone,Skye","Raze,Brimstone,Omen,Skye,Deadlock"
Abyss,Team Liquid Brazil,Stellae Gaming,8,13,5,6,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Omen,Jett,Astra,KAY/O"
Sunset,SLT Seongam,CRG,13,9,6,3,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Split,SLT Seongam,CRG,13,10,6,5,"Raze,Skye,Astra,Deadlock,Vyse","Raze,Cypher,Omen,Fade,Deadlock"
Bind,Kebab Clan,FOCUSGG,13,15,3,4,"Raze,Cypher,Brimstone,Skye,Yoru","Raze,Cypher,Brimstone,Skye,Neon"
Ascent,Dplus Esports,URACHACHA,13,5,7,0,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Yoru,Deadlock"
Ascent,Kebab Clan,FOCUSGG,12,14,6,7,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Reyna,Omen,Jett"
Abyss,Dplus Esports,URACHACHA,13,2,10,0,"Sova,Killjoy,Omen,Yoru,Clove","Sova,Yoru,Astra,Neon,Clove"
Sunset,Kebab Clan,FOCUSGG,11,13,5,6,"Cypher,Sova,Omen,KAY/O,Neon","Breach,Raze,Cypher,Omen,Neon"
Sunset,A nova onda do Imperador,Orquestra Do Maestro,14,12,8,7,"Breach,Sova,Omen,Neon,Vyse","Breach,Cypher,Sova,Omen,Neon"
Pearl,A nova onda do Imperador,Orquestra Do Maestro,6,13,3,9,"Sova,Killjoy,Astra,KAY/O,Neon","Breach,Cypher,Sova,Astra,Neon"
Haven,A nova onda do Imperador,Orquestra Do Maestro,13,10,7,6,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Split,Grêmio Esports,RED Canids,13,9,7,4,"Viper,Skye,Astra,KAY/O,Neon","Raze,Cypher,Omen,Jett,Skye"
Pearl,Grêmio Esports,RED Canids,13,11,6,5,"Killjoy,Astra,KAY/O,Neon,Fade","Cypher,Sova,Omen,Neon,Iso"
Sunset,マジスク学園卓球部,VoL,12,14,6,7,"Breach,Raze,Cypher,Sova,Omen","Raze,Cypher,Sova,Omen,Gekko"
Haven,マジスク学園卓球部,VoL,13,8,7,6,"Breach,Cypher,Sova,Omen,Jett","Breach,Sova,Killjoy,Omen,Jett"
Ascent,マジスク学園卓球部,VoL,7,13,3,8,"Sova,Killjoy,Phoenix,Omen,Jett","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,Hornswogglers,FOCUSGG,3,13,1,10,"Breach,Raze,Cypher,Omen,Neon","Breach,Raze,Cypher,Omen,Neon"
Abyss,Hornswogglers,FOCUSGG,5,13,1,8,"Cypher,Sova,Jett,Yoru,Astra","Cypher,Sova,Omen,Neon,Clove"
Sunset,VoL,男が先に前出ろ,13,9,5,4,"Raze,Cypher,Sova,Omen,Gekko","Sova,Phoenix,Omen,Jett,Chamber"
Abyss,Kebab Clan,JiJieHao Bonkers,7,13,4,5,"Breach,Cypher,Sova,Yoru,Astra","Sova,Omen,Jett,Yoru,Astra"
Bind,VoL,男が先に前出ろ,13,4,8,0,"Raze,Cypher,Brimstone,Jett,Skye","Raze,Yoru,Chamber,Gekko,Clove"
Haven,Kebab Clan,JiJieHao Bonkers,6,13,3,9,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Sunset,彡(ﾟ)(ﾟ) グエー新団子,男が先に前出ろ,10,13,4,6,"Breach,Cypher,Sova,Omen,Jett","Sova,Phoenix,Omen,Jett,Chamber"
Bind,彡(ﾟ)(ﾟ) グエー新団子,男が先に前出ろ,13,11,3,2,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Yoru,Chamber,Gekko,Clove"
Haven,彡(ﾟ)(ﾟ) グエー新団子,男が先に前出ろ,9,13,2,5,"Breach,Sova,Killjoy,Jett,Astra","Breach,Sova,Omen,Jett,Chamber"
Sunset,マジスク学園卓球部,VoL,17,15,12,11,"Breach,Raze,Cypher,Sova,Omen","Raze,Cypher,Sova,Omen,Gekko"
Bind,マジスク学園卓球部,VoL,13,11,7,6,"Raze,Cypher,Phoenix,Omen,Skye","Raze,Cypher,Brimstone,Jett,Skye"
Split,FOCUSGG,Vatles Esports,13,8,8,4,"Breach,Raze,Omen,Neon,Vyse","Breach,Raze,Cypher,Jett,Astra"
Pearl,マジスク学園卓球部,VoL,11,13,6,7,"Killjoy,Phoenix,Jett,Astra,Fade","Killjoy,Reyna,Jett,Astra,Fade"
Ascent,FOCUSGG,Vatles Esports,13,2,10,0,"Cypher,Sova,Reyna,Omen,Neon","Cypher,Sova,Reyna,Omen,Jett"
Sunset,FOCUSGG,Vatles Esports,11,13,5,6,"Breach,Raze,Cypher,Omen,Neon","Breach,Raze,Cypher,Omen,Neon"
Sunset,彡(ﾟ)(ﾟ) グエー新団子,マジスク学園卓球部,9,13,4,7,"Breach,Cypher,Sova,Omen,Jett","Breach,Raze,Cypher,Sova,Omen"
Split,男が先に前出ろ,VoL,10,13,5,6,"Raze,Reyna,Omen,Jett,Chamber","Breach,Raze,Cypher,Omen,Skye"
Bind,Arena Internet Cafe,Hornswogglers,5,13,3,4,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Brimstone,Omen,Skye,Deadlock"
Sunset,男が先に前出ろ,VoL,13,8,9,5,"Sova,Phoenix,Omen,Jett,Chamber","Raze,Cypher,Sova,Omen,Gekko"
Haven,彡(ﾟ)(ﾟ) グエー新団子,マジスク学園卓球部,13,11,9,8,"Breach,Sova,Killjoy,Jett,Astra","Breach,Cypher,Sova,Omen,Jett"
Split,彡(ﾟ)(ﾟ) グエー新団子,マジスク学園卓球部,1,13,1,2,"Raze,Cypher,Skye,Astra,Iso","Raze,Cypher,Omen,Jett,Skye"
Haven,Arena Internet Cafe,Hornswogglers,8,13,6,10,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Bind,男が先に前出ろ,VoL,7,13,1,6,"Raze,Yoru,Chamber,Gekko,Clove","Raze,Cypher,Brimstone,Jett,Skye"
Haven,Blue Otter,Trust In Plug,15,13,7,6,"Breach,Cypher,Sova,Omen,Neon","Breach,Sova,Omen,Chamber,Neon"
Sunset,Blue Otter,Trust In Plug,13,9,5,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Omen,Neon,Gekko"
Bind,Blue Otter,SaD Esports,13,9,6,3,"Raze,Cypher,Viper,Brimstone,Skye","Raze,Viper,Brimstone,Skye,Gekko"
Split,KTANA Esports,FUSION,13,11,5,4,"Raze,Cypher,Omen,Fade,Deadlock","Omen,Skye,Neon,Deadlock,Vyse"
