Map Name,Team 1 Name,Team 2 Name,Team 1 Score,Team 2 Score,Team 1 Attacking Wins,Team 1 Attacking Losses,Team 2 Attacking Wins,Team 2 Attacking Losses,Team 1 Agents,Team 2 Agents
Lotus,Talon Esports,Rex Regum Qeon,15,13,8,6,7,7,"Breach,Cypher,Sova,Astra,Neon","Breach,Omen,Chamber,Neon,Gekko"
Ascent,swaglord9000,Evergarden GC,13,6,7,5,1,6,"Cypher,Sova,Omen,Yoru,Deadlock","Sova,Killjoy,Phoenix,Omen,Jett"
Icebox,swaglord9000,Evergarden GC,13,7,7,5,2,6,"Sova,Killjoy,Viper,Jett,KAY/O","Raze,Killjoy,Viper,Yoru,Fade"
Icebox,Scissor Sisters,Clueless GC,13,7,9,3,4,4,"Sova,Killjoy,Viper,Reyna,Iso","Sova,Killjoy,Viper,Sage,Jett"
Sunset,ViBe,polar bear,5,13,0,6,7,5,"Breach,Cypher,Jett,Iso,Clove","Cypher,Sova,Omen,Neon,Gekko"
Bind,Blossom,VIXENS,6,13,5,7,6,1,"Raze,Cypher,Skye,Harbor,Clove","Raze,Viper,Brimstone,Fade,Gekko"
Ascent,ViBe,polar bear,7,13,6,6,7,1,"Sova,Killjoy,Jett,Skye,Clove","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,swaglord9000,Evergarden GC,9,13,5,5,8,4,"Breach,Raze,Cypher,Omen,Gekko","Cypher,Sova,Phoenix,Omen,Neon"
Lotus,Scissor Sisters,Clueless GC,13,8,4,5,3,9,"Raze,Killjoy,Reyna,Omen,Skye","Raze,Killjoy,Viper,Astra,Gekko"
Lotus,Blossom,VIXENS,9,13,7,5,8,2,"Breach,Raze,Killjoy,Omen,Fade","Breach,Raze,Cypher,Astra,Fade"
Split,Reven eClub,E-Xolos LAZER,3,13,1,11,2,2,"Breach,Raze,Cypher,Omen,Gekko","Raze,Cypher,Jett,Skye,Astra"
Lotus,Reven eClub,E-Xolos LAZER,10,13,8,4,9,2,"Breach,Raze,Cypher,Omen,Gekko","Breach,Cypher,Omen,Neon,Gekko"
Haven,YFP Gaming,Dough Bros,13,4,10,2,2,3,"Breach,Cypher,Sova,Omen,Jett","Breach,Sova,Omen,Neon,Deadlock"
Bind,RETA Esports,Illicit Gaming,13,7,5,3,4,8,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Viper,Brimstone,Skye,Fade"
Lotus,M for Mini,Paranoia Esports,3,13,3,9,4,0,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Ascent,YFP Gaming,Dough Bros,13,2,10,2,0,3,"Cypher,Sova,Omen,Jett,Deadlock","Sova,Sage,Omen,Deadlock,Iso"
Bind,Hero Base,XLD Gaming,13,9,6,4,5,7,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Viper,Brimstone,Skye,Deadlock"
Lotus,RETA Esports,Illicit Gaming,13,10,7,4,6,6,"Raze,Killjoy,Viper,Omen,Fade","Breach,Raze,Killjoy,Omen,Gekko"
Bind,Omnipotence,M for Mini,10,13,5,6,7,5,"Raze,Cypher,Brimstone,Skye,Gekko","Raze,Cypher,Viper,Brimstone,Fade"
Ascent,Paranoia Esports,koupert and friends,13,10,4,8,2,9,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Icebox,Blinn Esports,DarkZero Esports,3,13,0,4,9,3,"Sova,Killjoy,Viper,Jett,Harbor","Killjoy,Viper,Jett,KAY/O,Gekko"
Ascent,Hero Base,XLD Gaming,13,5,5,1,4,8,"Breach,Viper,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Icebox,VEX ESPORTS,6TM ESPORTS,6,13,2,5,8,4,"Sova,Killjoy,Viper,KAY/O,Deadlock","Sova,Killjoy,Viper,Jett,Harbor"
Sunset,RETA Esports,Illicit Gaming,2,13,2,10,3,0,"Raze,Cypher,Sova,Omen,KAY/O","Breach,Raze,Cypher,Omen,Fade"
Bind,LA RUE,Reveal Multigaming,13,15,6,8,7,7,"Raze,Viper,Yoru,Gekko,Clove","Raze,Cypher,Brimstone,Skye,Gekko"
Lotus,Cataclysm Gaming,M for Mini,11,13,5,7,6,6,"Breach,Raze,Killjoy,Omen,Gekko","Raze,Killjoy,Viper,Omen,Fade"
Icebox,HONEYBADGER123,Lootcifer,7,13,2,10,3,5,"Killjoy,Viper,Jett,KAY/O,Gekko","Sova,Killjoy,Jett,Harbor,Clove"
Lotus,Digital Athletics,XXLv2,5,13,3,3,10,2,"Breach,Cypher,Omen,Neon,Fade","Breach,Killjoy,Omen,Neon,Fade"
Lotus,Outlast Gaming,Paranoia Esports,12,14,7,6,8,5,"Killjoy,Viper,Omen,Skye,Neon","Raze,Killjoy,Viper,Omen,Fade"
Haven,Blinn Esports,DarkZero Esports,13,11,7,5,6,6,"Breach,Omen,Chamber,Neon,Fade","Breach,Cypher,Sova,Omen,Jett"
Icebox,Cobweb eSports,Sky Esports,13,6,5,2,4,8,"Sova,Killjoy,Viper,Jett,Gekko","Sova,Killjoy,Viper,Sage,Jett"
Lotus,Dortmund Esports,MAJOR MONOGWAM,13,7,8,4,3,5,"Omen,Yoru,Neon,Gekko,Deadlock","Breach,Raze,Cypher,Omen,Iso"
Icebox,Flawless Esports Blue,koupert and friends,11,13,7,5,8,4,"Sova,Killjoy,Viper,Reyna,Jett","Sova,Viper,Jett,Harbor,Gekko"
Bind,BALD BUFF,Novita Esports,2,13,0,3,10,2,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Viper,Fade,Gekko,Clove"
Lotus,Sissi State Punks,RIZON,13,10,9,2,8,4,"Breach,Cypher,Sova,Omen,Neon","Killjoy,Viper,Omen,Neon,Gekko"
Icebox,TBK Esports,The7,10,13,4,8,5,6,"Sova,Killjoy,Viper,Sage,Jett","Killjoy,Viper,Jett,KAY/O,Gekko"
Icebox,LA RUE,Reveal Multigaming,13,15,9,5,10,4,"Killjoy,Viper,Reyna,Gekko,Iso","Sova,Killjoy,Viper,Jett,Clove"
Lotus,VEX ESPORTS,6TM ESPORTS,17,15,10,6,9,7,"Raze,Reyna,Omen,Gekko,Deadlock","Breach,Raze,Cypher,Sova,Omen"
Ascent,Sissi State Punks Academy,IMPERIUM,1,13,1,11,2,0,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Breeze,HONEYBADGER123,Lootcifer,6,13,5,7,6,1,"Cypher,Sova,Viper,Jett,Yoru","Cypher,Sova,Jett,Yoru,Harbor"
Breeze,Cobweb eSports,Sky Esports,13,3,9,3,0,4,"Cypher,Sova,Viper,Jett,KAY/O","Cypher,Sova,Viper,Jett,KAY/O"
Ascent,INF Esports,GJ Omen,13,8,5,7,1,8,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Haven,ST x WTP,M for Mini,18,16,6,11,5,12,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Omen,Jett,KAY/O"
Ascent,BALD BUFF,Novita Esports,4,13,1,4,9,3,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Jett,KAY/O,Clove"
Ascent,Digital Athletics,XXLv2,10,13,8,4,9,2,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Lotus,Akatsuki Aimers,Paranoia Esports,9,13,2,8,5,7,"Breach,Killjoy,Omen,Neon,Gekko","Raze,Killjoy,Viper,Omen,Fade"
Sunset,Glory,Cataclysm Gaming,2,13,0,3,10,2,"Raze,Cypher,Sova,Omen,Gekko","Breach,Cypher,Omen,Yoru,Neon"
Haven,Kaizen Esports Red,Omnipotence,11,13,6,6,7,5,"Breach,Sova,Killjoy,Omen,Jett","Breach,Sova,Killjoy,Omen,Neon"
Ascent,Outlast Gaming,Flawless Esports,13,8,5,7,1,8,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,LA RUE,Reveal Multigaming,13,4,10,2,2,3,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Killjoy,Omen,Jett"
Split,Sissi State Punks,RIZON,13,7,7,5,2,6,"Breach,Raze,Cypher,Omen,Skye","Raze,Cypher,Omen,Jett,Skye"
Ascent,Guardian Esports,silly squirters,13,9,6,4,5,7,"Sova,Killjoy,Omen,Jett,Deadlock","Sova,Killjoy,Omen,Jett,KAY/O"
Bind,True Synergy Gaming,Flawless Esports Blue,9,13,3,9,4,6,"Raze,Cypher,Skye,Iso,Clove","Raze,Cypher,Brimstone,Reyna,Skye"
Sunset,Blinn Esports,DarkZero Esports,7,13,5,7,6,2,"Breach,Raze,Cypher,Omen,Gekko","Breach,Cypher,Omen,KAY/O,Neon"
Sunset,TBK Esports,The7,2,13,2,10,3,0,"Cypher,Sova,Omen,KAY/O,Neon","Raze,Cypher,Omen,KAY/O,Gekko"
Bind,Dortmund Esports,MAJOR MONOGWAM,13,15,6,8,7,7,"Cypher,Viper,Omen,Yoru,Gekko","Raze,Viper,Brimstone,Fade,Iso"
Haven,TwentyStars,HUNTERS,13,5,6,0,5,7,"Cypher,Sova,Jett,Iso,Clove","Sova,Killjoy,Omen,Jett,Iso"
Ascent,Wooper Warriors,koupert and friends,4,13,4,8,5,0,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Ascent,VEX ESPORTS,6TM ESPORTS,11,13,3,9,4,8,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Lotus,HONEYBADGER123,Lootcifer,13,9,6,6,3,7,"Raze,Killjoy,Omen,KAY/O,Gekko","Breach,Cypher,Sova,Omen,Neon"
Split,Sissi State Punks Academy,IMPERIUM,11,13,7,5,8,4,"Breach,Raze,Cypher,Omen,Skye","Cypher,Omen,Jett,Skye,Deadlock"
Lotus,BALD BUFF,Novita Esports,13,4,9,3,1,4,"Raze,Killjoy,Viper,Omen,Fade","Breach,Killjoy,Omen,Neon,Iso"
Sunset,INF Esports,GJ Omen,13,10,4,8,2,9,"Breach,Raze,Cypher,Sova,Omen","Breach,Neon,Deadlock,Iso,Clove"
Haven,M for Mini,Tahnos,13,11,7,5,6,6,"Breach,Cypher,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Neon,Iso"
Split,Digital Athletics,XXLv2,13,8,6,3,5,7,"Breach,Cypher,Omen,Jett,Skye","Breach,Raze,Cypher,Omen,Skye"
Haven,Bill n the Bears,silly squirters,7,13,4,4,9,3,"Cypher,Sova,Omen,Jett,Gekko","Breach,Cypher,Sova,Omen,Jett"
Ascent,Dortmund Esports,MAJOR MONOGWAM,13,6,8,4,2,5,"Cypher,Sova,Omen,Jett,Yoru","Cypher,Sova,Omen,Jett,Deadlock"
Split,Digity Esport,Dortmund eSports Dynasty,13,11,8,4,7,5,"Breach,Raze,Cypher,Sage,Omen","Breach,Raze,Cypher,Omen,Deadlock"
Ascent,Shine in Shade,Alley Cats,13,11,5,7,4,8,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,Goated,Paranoia Esports,8,13,1,8,5,7,"Cypher,Sova,Omen,Jett,Gekko","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,Team PlayHard Glasterz,Venenum GC,13,6,6,1,5,7,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,GoatFellas Tragos,ECO Akuma,13,7,3,5,2,10,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Bind,WasTaken,Flawless Esports,3,13,2,2,11,1,"Raze,Cypher,Viper,Brimstone,Gekko","Raze,Viper,Brimstone,Skye,Gekko"
Haven,GroundX,Flawless Esports Blue,9,13,5,7,6,4,"Cypher,Sova,Phoenix,Omen,Jett","Cypher,Sova,Reyna,Omen,Neon"
Bind,Omnipotence,Fairy Tail,13,4,11,1,3,2,"Raze,Cypher,Brimstone,Skye,Gekko","Raze,Cypher,Brimstone,Skye,Gekko"
Lotus,ALTERNATE aTTaX Ruby,Last9,13,9,7,5,4,6,"Breach,Raze,Cypher,Omen,Fade","Breach,Raze,Cypher,Omen,Fade"
Lotus,Cataclysm Gaming,NO NAME Esports,13,6,11,1,5,2,"Breach,Raze,Killjoy,Omen,Gekko","Omen,Jett,KAY/O,Fade,Deadlock"
Icebox,VZN E-SPORTS,koupert and friends,4,13,1,4,9,3,"Sova,Killjoy,Viper,Jett,Gekko","Sova,Viper,Jett,Iso,Clove"
Sunset,RIZON,LA RUE,12,14,5,8,6,7,"Cypher,Sova,Omen,Neon,Iso","Breach,Raze,Cypher,Omen,Gekko"
Ascent,TwentyStars,HUNTERS,15,15,5,10,5,10,"Sova,Reyna,Omen,Deadlock,Iso","Killjoy,Reyna,Omen,Jett,Iso"
Sunset,Melilla Titans Aura,Hidden Horizon GC,9,13,6,4,9,3,"Breach,Raze,Cypher,Omen,Fade","Breach,Cypher,Sova,Omen,Jett"
Lotus,Natus Vincere,FUT Esports,5,13,5,7,6,0,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Viper,Omen,Jett"
Bind,RIZON Sugar,Lotus Karma,13,3,2,2,1,11,"Raze,Cypher,Brimstone,Jett,Skye","Raze,Cypher,Astra,Gekko,Iso"
Lotus,VEX ESPORTS,BALD BUFF,13,8,6,3,5,7,"Raze,Reyna,Omen,Gekko,Deadlock","Raze,Killjoy,Viper,Omen,Fade"
Breeze,INF Esports,HONEYBADGER123,8,13,5,7,6,3,"Breach,Sova,Viper,Yoru,Iso","Cypher,Sova,Viper,Jett,Yoru"
Lotus,Team PlayHard Glasterz,Venenum GC,13,5,9,3,2,4,"Breach,Raze,Cypher,Omen,Fade","Breach,Raze,Killjoy,Omen,Gekko"
Ascent,RIZON,LA RUE,13,8,8,1,7,5,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Breeze,F9 Wonders,PSQ GC,13,1,2,0,1,11,"Cypher,Sova,Viper,Jett,Yoru","Cypher,Sova,Viper,Jett,KAY/O"
Sunset,On Sight,Playbay X VISION SYNC,13,8,8,4,4,5,"Breach,Raze,Cypher,Omen,Gekko","Raze,Cypher,Omen,KAY/O,Gekko"
Ascent,SPICY,?,11,13,8,4,9,3,"Cypher,Sova,Phoenix,Omen,Yoru","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,aNc Outplayed GC,MadWolves Esports,11,13,7,5,8,4,"Sova,Killjoy,Phoenix,Omen,Jett","Sova,Killjoy,Omen,Jett,KAY/O"
Bind,Sissi State Punks,Lootcifer,13,4,3,2,2,10,"Raze,Cypher,Brimstone,Skye,Gekko","Viper,Omen,Yoru,KAY/O,Gekko"
Bind,Anonymo GC,SiXSENSE GC,13,7,6,6,1,7,"Breach,Raze,Cypher,Brimstone,Iso","Cypher,Viper,Jett,Skye,Clove"
Ascent,Digity Esport,Dortmund eSports Dynasty,13,11,6,6,5,7,"Breach,Raze,Sova,Killjoy,Omen","Sova,Killjoy,Omen,Jett,KAY/O"
Bind,GoatFellas Tragos,ECO Akuma,13,15,4,10,5,9,"Breach,Cypher,Omen,Jett,Gekko","Breach,Raze,Cypher,Brimstone,Skye"
Sunset,MAJOR MONOGWAM,6TM ESPORTS,11,13,9,3,10,2,"Breach,Raze,Cypher,Omen,Iso","Cypher,Omen,KAY/O,Neon,Gekko"
Sunset,Shine in Shade,Alley Cats,13,15,8,6,9,5,"Breach,Raze,Cypher,Omen,Fade","Breach,Raze,Cypher,Omen,Gekko"
Breeze,AKA HERO,Novita Esports,11,13,5,7,6,6,"Cypher,Sova,Viper,Jett,KAY/O","Cypher,Sova,Viper,Jett,Yoru"
Lotus,NYAN Esports,TOG Kitsune,12,14,6,7,7,6,"Breach,Cypher,Sova,Omen,Yoru","Breach,Raze,Killjoy,Omen,Gekko"
Breeze,TeamOrangeGaming,Dortmund Esports,15,13,7,7,6,8,"Cypher,Sova,Viper,Yoru,Neon","Cypher,Sova,Viper,Yoru,Neon"
Breeze,Sissi State Punks,Dortmund Esports,15,13,7,7,6,8,"Cypher,Sova,Viper,Yoru,Neon","Cypher,Sova,Viper,Yoru,Neon"
Sunset,HOF Kitsune,Saltire Sirens,6,13,2,5,8,4,"Breach,Raze,Cypher,Omen,Gekko","Breach,Raze,Cypher,Omen,Gekko"
Ascent,XXLv2,Achtung5,14,12,6,7,5,8,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Icebox,Reveal Multigaming Jushimori,Team Galaga Kitsune,1,13,1,1,12,0,"Sova,Killjoy,Viper,Jett,Skye","Sova,Killjoy,Viper,Sage,Jett"
Breeze,ALTERNATE aTTaX Ruby,Last9,15,13,6,8,5,9,"Cypher,Sova,Viper,Omen,Yoru","Cypher,Sova,Viper,Jett,Yoru"
Bind,Reveal Multigaming,GJ Omen,13,11,8,4,7,5,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Cypher,Viper,Brimstone,Skye"
Ascent,TREMBLE,Acient Freya,0,13,0,12,1,0,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Phoenix,Omen,Jett"
Lotus,GMBLERS Esports,90 Seconds,13,8,7,5,3,6,"Breach,Raze,Killjoy,Omen,Jett","Raze,Killjoy,Viper,Omen,Fade"
Lotus,Colorful Radiation,ForsaKen GC,12,14,4,9,5,8,"Breach,Killjoy,Omen,Neon,Gekko","Breach,Raze,Cypher,Sova,Omen"
Split,Fishing Rods,Unlucky boys,13,4,5,0,4,8,"Raze,Cypher,Sage,Omen,Skye","Cypher,Sage,Omen,Jett,Skye"
Sunset,Red Velvet,Soul Society,14,16,8,7,9,6,"Breach,Raze,Cypher,Omen,Gekko","Breach,Cypher,Omen,Neon,Gekko"
Sunset,DuelsMix,GnG White,1,13,1,11,2,0,"Breach,Cypher,Omen,Jett,Gekko","Breach,Raze,Cypher,Sova,Omen"
Icebox,Zenithia,Oserv Esport GC,6,13,3,4,9,3,"Sova,Killjoy,Viper,Reyna,Jett","Sova,Killjoy,Viper,Jett,Gekko"
Split,The giornalisti,DSYRE Academy,12,14,4,9,5,8,"Raze,Cypher,Reyna,Omen,Skye","Raze,Cypher,Sage,Omen,Jett"
Lotus,Powerpuff GC,Idynomashimi,3,13,3,9,4,0,"Breach,Killjoy,Omen,Neon,Gekko","Breach,Raze,Killjoy,Omen,Gekko"
Ascent,Exanimis,Silly Weapons All Game,13,9,8,2,7,5,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Jett,Astra,KAY/O"
Icebox,BLVKHVND,No Pecan!,13,3,11,1,2,2,"Sova,Killjoy,Viper,Jett,Harbor","Killjoy,Viper,Jett,KAY/O,Gekko"
Sunset,VEX ESPORTS,BALD BUFF,10,13,3,8,5,7,"Breach,Cypher,Omen,Neon,Gekko","Raze,Cypher,Sova,Omen,KAY/O"
Lotus,Imperial Eagles White,Ravens GC,6,13,1,6,7,5,"Killjoy,Viper,Omen,Neon,Fade","Breach,Raze,Killjoy,Viper,Omen"
Bind,Celestials GC,last second,12,14,8,5,9,4,"Cypher,Reyna,Gekko,Iso,Clove","Raze,Cypher,Brimstone,Skye,Gekko"
Ascent,RIZON Sugar,Lotus Karma,10,13,6,5,8,4,"Killjoy,Jett,KAY/O,Iso,Clove","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,Crvena zvezda esports,Frags Of Fire Collective,13,3,10,2,1,3,"Sova,Killjoy,Phoenix,Omen,Jett","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,IMPERIUM,KONOHA,10,13,3,8,5,7,"Breach,Raze,Cypher,Omen,Gekko","Cypher,Sova,Omen,KAY/O,Neon"
Sunset,Leftovers Crew,axolotls and chips,6,13,2,5,8,4,"Breach,Raze,Cypher,Omen,Fade","Breach,Cypher,Sova,Reyna,Harbor"
Lotus,Melilla Titans Aura,Hidden Horizon GC,14,12,8,5,7,6,"Breach,Raze,Killjoy,Omen,Gekko","Breach,Raze,Sova,Omen,Chamber"
Icebox,OMNIA GC,Scald eSport GC,11,13,9,3,10,2,"Sova,Killjoy,Viper,Jett,Gekko","Sova,Killjoy,Viper,Sage,Jett"
Ascent,Natus Vincere,FUT Esports,11,13,7,5,8,4,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Icebox,Formulation Gaming GC,Giga Liba,13,3,10,2,1,3,"Sova,Killjoy,Viper,Sage,Jett","Sova,Killjoy,Viper,Reyna,Chamber"
Ascent,EMUs,BRUXA,13,1,11,1,0,2,"Cypher,Sova,Omen,Yoru,Deadlock","Breach,Sova,Killjoy,Omen,Jett"
Ascent,F9 Wonders,PSQ GC,13,3,3,1,2,10,"Sova,Killjoy,Phoenix,Omen,Jett","Sova,Killjoy,Omen,Jett,KAY/O"
Lotus,Digital Athletics,GO NEXT,13,2,3,0,2,10,"Breach,Cypher,Omen,Neon,Fade","Breach,Omen,Jett,Chamber,Gekko"
Lotus,AKA HERO,Novita Esports,9,13,3,9,4,6,"Breach,Cypher,Sova,Omen,Neon","Breach,Killjoy,Omen,Neon,Iso"
Ascent,INF Esports,HONEYBADGER123,10,13,6,6,7,4,"Breach,Viper,Brimstone,Sage,Neon","Cypher,Sova,Omen,Jett,Deadlock"
Bind,aNc Outplayed GC,MadWolves Esports,8,13,7,5,8,1,"Raze,Cypher,Brimstone,KAY/O,Gekko","Breach,Raze,Viper,Omen,Gekko"
Bind,TeamOrangeGaming,Dortmund Esports,13,6,7,5,1,6,"Viper,Brimstone,Skye,Yoru,Neon","Viper,Omen,Yoru,Gekko,Deadlock"
Lotus,RIZON,LA RUE,12,14,8,5,9,4,"Killjoy,Viper,Omen,Neon,Gekko","Raze,Killjoy,Omen,Gekko,Deadlock"
Ascent,HOF Kitsune,Saltire Sirens,3,13,2,10,3,1,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Lotus,IMPERIUM,KONOHA,1,13,0,2,11,1,"Breach,Raze,Killjoy,Omen,Fade","Breach,Raze,Killjoy,Omen,Gekko"
Ascent,MAJOR MONOGWAM,6TM ESPORTS,7,13,5,7,6,2,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Sunset,NYAN Esports,TOG Kitsune,6,13,1,6,7,5,"Breach,Raze,Cypher,Omen,Yoru","Breach,Raze,Cypher,Omen,Gekko"
Lotus,Red Velvet,Soul Society,0,13,0,12,1,0,"Breach,Raze,Killjoy,Omen,Gekko","Breach,Killjoy,Omen,Neon,Fade"
Split,Sissi State Punks,Lootcifer,13,7,8,4,3,5,"Breach,Raze,Cypher,Omen,Skye","Cypher,Omen,Skye,Fade,Iso"
Bind,On Sight,Playbay X VISION SYNC,13,7,5,3,4,8,"Raze,Viper,Brimstone,Skye,KAY/O","Breach,Raze,Cypher,Brimstone,Skye"
Ascent,Imperial Eagles White,Ravens GC,4,13,2,10,3,2,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,GMBLERS Esports,90 Seconds,6,13,3,4,9,3,"Breach,Raze,Cypher,Omen,Gekko","Raze,Cypher,Omen,KAY/O,Gekko"
Bind,Reveal Multigaming Jushimori,Team Galaga Kitsune,6,13,4,8,5,2,"Raze,Cypher,Brimstone,Skye,Iso","Breach,Raze,Cypher,Brimstone,Yoru"
Bind,VEX ESPORTS,BALD BUFF,13,5,7,5,0,6,"Raze,Brimstone,Skye,Gekko,Deadlock","Raze,Viper,Brimstone,Skye,Gekko"
Icebox,Reveal Multigaming,GJ Omen,13,8,7,5,3,6,"Sova,Killjoy,Viper,Jett,Clove","Sova,Killjoy,Viper,Jett,KAY/O"
Lotus,Shine in Shade,Alley Cats,13,8,7,5,3,6,"Breach,Cypher,Omen,Neon,Fade","Breach,Killjoy,Omen,Jett,Gekko"
Icebox,XXLv2,Achtung5,5,13,4,8,5,1,"Sova,Killjoy,Viper,Omen,Jett","Sova,Killjoy,Viper,Reyna,Jett"
Sunset,Fishing Rods,Unlucky boys,13,8,8,1,7,5,"Breach,Raze,Cypher,Omen,Gekko","Breach,Raze,Cypher,Omen,Gekko"
Bind,BLVKHVND,No Pecan!,13,5,8,4,1,5,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Cypher,Viper,Gekko,Clove"
Icebox,Exanimis,Silly Weapons All Game,13,6,9,3,3,4,"Sova,Killjoy,Gekko,Iso,Clove","Sova,Killjoy,Viper,Jett,Gekko"
Lotus,GoatFellas Tragos,ECO Akuma,14,12,3,10,2,11,"Breach,Raze,Killjoy,Viper,Omen","Breach,Killjoy,Omen,Neon,Gekko"
Lotus,DuelsMix,GnG White,6,13,2,5,8,4,"Breach,Raze,Killjoy,Gekko,Clove","Breach,Raze,Killjoy,Omen,Fade"
Lotus,RIZON Sugar,Lotus Karma,13,4,9,3,1,4,"Raze,Killjoy,Neon,Gekko,Clove","Breach,Killjoy,Omen,Neon,Fade"
Icebox,Anonymo GC,SiXSENSE GC,13,10,7,5,5,6,"Sova,Killjoy,Viper,Jett,Harbor","Sova,Killjoy,Viper,Jett,Clove"
Bind,Team PlayHard Glasterz,Venenum GC,13,15,6,8,7,7,"Raze,Cypher,Viper,Brimstone,Skye","Raze,Cypher,Brimstone,Gekko,Iso"
Ascent,Melilla Titans Aura,Hidden Horizon GC,2,13,0,3,10,2,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Sunset,Powerpuff GC,Idynomashimi,7,13,3,5,8,4,"Breach,Cypher,Omen,Neon,Fade","Breach,Raze,Cypher,Omen,Gekko"
Lotus,SPICY,?,8,13,6,6,7,2,"Killjoy,Viper,Omen,Neon,Gekko","Breach,Raze,Killjoy,Omen,Fade"
Lotus,TREMBLE,Acient Freya,5,13,0,6,7,5,"Breach,Raze,Killjoy,Viper,Omen","Breach,Raze,Killjoy,Omen,Gekko"
Split,Formulation Gaming GC,Giga Liba,13,2,2,1,1,11,"Raze,Cypher,Viper,Omen,Skye","Cypher,Sage,Jett,Gekko,Clove"
Lotus,EMUs,BRUXA,13,0,1,0,0,12,"Breach,Raze,Cypher,Gekko,Clove","Raze,Killjoy,Sage,Omen,Fade"
Haven,The giornalisti,DSYRE Academy,13,7,4,4,3,9,"Cypher,Sova,Reyna,Omen,Jett","Breach,Sova,Killjoy,Omen,Jett"
Sunset,Digity Esport,Dortmund eSports Dynasty,9,13,3,7,6,6,"Breach,Raze,Cypher,Omen,Gekko","Breach,Raze,Cypher,Omen,Gekko"
Lotus,Leftovers Crew,axolotls and chips,1,13,1,11,2,0,"Raze,Killjoy,Omen,Gekko,Clove","Raze,Cypher,Omen,Fade,Deadlock"
Sunset,Colorful Radiation,ForsaKen GC,8,13,6,6,7,2,"Breach,Cypher,Sova,Omen,Neon","Breach,Raze,Cypher,Omen,Gekko"
Lotus,Crvena zvezda esports,Frags Of Fire Collective,13,2,10,2,0,3,"Breach,Raze,Killjoy,Omen,Fade","Raze,Killjoy,Viper,Omen,Gekko"
Lotus,OMNIA GC,Scald eSport GC,1,13,0,2,11,1,"Breach,Raze,Killjoy,Omen,Fade","Breach,Raze,Sova,Killjoy,Omen"
Lotus,Celestials GC,last second,5,13,1,5,8,4,"Raze,Viper,KAY/O,Harbor,Gekko","Breach,Killjoy,Omen,Neon,Gekko"
Lotus,Zenithia,Oserv Esport GC,8,13,5,4,9,3,"Breach,Raze,Killjoy,Omen,Fade","Breach,Raze,Killjoy,Omen,Fade"
